survey_ID,sample,selfvoucher,friendvoucher,condition,num_condition,selftimesused,friendtimesused,yard_sign_request,ResponseId,SE_plant,RE_env_plant,RE_social_plant,in_sanctioning_plant,dyn_plant,SE_encourage,IN_praise_plant,RE_social_encourage,RE_env_encourage,in_encourage,competent_encourage
7209,1,2-262-0,2-262-1,norms,2,0,0,,R_paDKGhLDt9Z8rAd,2,7,7,1,7,1,3,7,4,1,5
7210,1,2-263-0,2-263-1,norms,2,0,0,,R_2c1Q6jIOUH4Yy29,5,7,3,4,5,3,4,4,7,4,4
7211,1,2-264-0,2-264-1,norms,2,1,0,,R_33ezmLI9W2aqW94,6,7,7,2,5,6,4,6,7,2,4
7212,1,2-265-0,2-265-1,norms,2,0,0,,R_eQa9v58dI2XFo5z,2,5,4,4,5,4,4,4,7,2,3
7213,1,2-266-0,2-266-1,norms,2,1,0,,R_3qvWjaWrXTwNv2o,2,7,7,2,7,1,6,6,6,3,5
7214,1,2-267-0,2-267-1,norms,2,0,0,,R_2DUIYGUr2jifzvY,6,6,4,5,3,3,4,4,7,2,3
7215,1,2-268-0,2-268-1,norms,2,0,0,,R_1IWW2syRgJtuL51,6,7,6,2,5,1,4,6,7,1,3
7216,1,2-269-0,2-269-1,norms,2,0,0,,R_2xSm8aCWjCCeB4C,5,7,7,1,6,2,7,7,7,1,4
7217,1,2-270-0,2-270-1,norms,2,0,0,,R_1qdM2asFXRKf6wt,2,7,6,1,5,5,5,5,6,3,1
7218,1,2-271-0,2-271-1,norms,2,0,0,,R_2E4eRguc0DUGLOn,5,7,5,4,5,3,4,4,7,4,4
7219,1,2-272-0,2-272-1,norms,2,0,0,,R_2YX6ROpnGwVxAVM,7,7,7,1,7,1,7,7,7,1,5
7220,1,2-273-0,2-273-1,norms,2,0,0,,R_3fK5ePsDJAybPIu,6,7,5,4,6,2,4,5,5,2,4
7221,1,2-274-0,2-274-1,norms,2,0,0,,R_2YQWK7oBTonNQrV,5,6,4,3,4,4,4,4,5,3,3
7222,1,2-275-0,2-275-1,norms,2,0,0,,R_PIH74OcFjHMJxXr,5,6,4,2,4,6,5,4,6,4,2
7223,1,2-276-0,2-276-1,norms,2,1,1,,R_4YJlOZqoSBrzAXf,7,7,4,1,4,3,7,5,4,2,4
7224,1,2-277-0,2-277-1,norms,2,0,0,,R_20ZON1YbMGoIlz0,3,6,3,3,3,2,4,4,5,3,3
7225,1,2-278-0,2-278-1,norms,2,0,0,,R_1dohOHv9qMJYaRM,2,7,5,5,4,6,2,5,5,4,4
7226,1,2-279-0,2-279-1,norms,2,0,0,,R_5vcdGgje7GfbDDX,5,7,4,6,3,5,3,4,5,5,2
7227,1,2-280-0,2-280-1,norms,2,0,0,,R_2Bm2K1UVjAaBugq,6,7,5,7,3,3,3,5,7,3,4
7228,1,2-281-0,2-281-1,norms,2,0,0,,R_Z7zr9OgmiOnTrwZ,3,5,4,4,3,2,4,4,4,4,4
7229,1,2-282-0,2-282-1,norms,2,0,0,,R_3MlrbMm2Jx1v6qv,5,7,6,5,5,2,3,6,7,5,4
7230,1,2-283-0,2-283-1,norms,2,0,0,,R_2AL7LCSopAiPrUJ,1,7,4,4,5,5,4,5,7,1,3
7231,1,2-284-0,2-284-1,norms,2,0,0,,R_2eXW1ld6cFmoNNB,6,7,5,4,6,2,7,6,5,2,4
7232,1,2-285-0,2-285-1,norms,2,0,0,,R_3EXeKxqebg8sk0j,5,6,4,1,5,1,4,4,4,1,4
7233,1,2-286-0,2-286-1,norms,2,0,0,,R_DS04F4lnXNJZC37,5,7,5,4,3,3,4,5,4,3,5
7234,1,2-287-0,2-287-1,norms,2,0,0,,R_1C1O60unlOJM3Mm,5,7,7,4,4,4,4,5,7,4,4
7235,1,2-288-0,2-288-1,norms,2,0,0,,R_7UkFYpRWBzscdot,6,7,7,2,4,5,4,6,7,4,3
7236,1,2-289-0,2-289-1,norms,2,0,0,,R_bCKCxP9ogWJiokF,2,7,5,6,4,6,4,6,6,4,3
7237,1,2-290-0,2-290-1,norms,2,0,1,,R_WBrEkRXJYJKVCZb,5,7,7,2,6,3,3,6,7,1,3
7238,1,2-291-0,2-291-1,norms,2,0,0,,R_2cby4cEmg3DJdkE,3,7,7,1,5,2,5,7,7,1,4
7239,1,2-292-0,2-292-1,norms,2,0,0,,R_3ha9Sc6ktr3kHN3,4,1,4,2,5,5,3,5,6,2,3
7240,1,2-293-0,2-293-1,norms,2,0,1,,R_qWoumxxZPZn7465,7,7,6,1,5,2,6,7,6,1,5
7241,1,2-294-0,2-294-1,norms,2,0,0,,R_1jwFsVdlhaBR5T4,1,7,5,4,5,2,5,5,7,1,2
7242,1,2-295-0,2-295-1,norms,2,0,0,,R_2EhQBFlv62WBVYn,6,7,5,5,3,5,3,5,7,6,4
7243,1,2-296-0,2-296-1,norms,2,0,0,,R_TursPskNtIAxRNT,5,7,5,4,3,4,4,4,4,4,4
7244,1,2-297-0,2-297-1,norms,2,0,1,,R_1QFzQU05Y43UJVA,6,7,5,6,7,2,6,6,6,3,4
7245,1,2-298-0,2-298-1,norms,2,0,0,,R_1MTnKiLBn0z9WWr,5,7,4,3,5,5,5,4,6,2,3
7246,1,2-299-0,2-299-1,norms,2,0,0,,R_2cBcXQmQ6Kc83rv,6,7,7,2,6,2,6,6,5,2,4
7247,1,2-300-0,2-300-1,norms,2,0,0,,R_1DRORjCux2rNviC,4,7,5,2,6,3,5,6,4,2,4
7248,1,2-301-0,2-301-1,norms,2,0,0,,R_3LitcVPc22jJ1og,5,7,7,3,6,1,4,7,7,1,4
7249,1,2-302-0,2-302-1,norms,2,0,0,,R_WimZcndSCh007Rf,2,7,5,5,5,5,4,4,7,1,4
7250,1,2-303-0,2-303-1,norms,2,0,0,,R_1eIV0Bkb8WfEGhd,7,7,5,4,4,2,4,5,7,2,3
7251,1,2-304-0,2-304-1,norms,2,0,0,,R_28BBj8rJCHlUhno,3,7,7,2,6,3,4,7,7,1,4
7252,1,2-305-0,2-305-1,norms,2,0,0,,R_PGqLYfNLDYv6wKZ,3,7,7,1,5,2,7,6,7,1,5
7253,1,2-306-0,2-306-1,norms,2,0,0,,R_WeWgTvdTxLFusuJ,5,7,5,4,4,6,4,4,6,4,3
7254,1,2-307-0,2-307-1,norms,2,0,0,,R_3RmX7NUTlljfbiW,5,7,6,1,4,6,3,6,6,2,4
7255,1,2-308-0,2-308-1,norms,2,0,0,,R_2U2W8x7U7vSvyqi,6,7,7,6,2,2,7,5,7,4,4
7256,1,2-309-0,2-309-1,norms,2,0,0,,R_2Ph66K1JJ3saSpK,6,7,7,1,7,1,7,5,6,3,4
7257,1,2-310-0,2-310-1,norms,2,0,0,,R_2YfbRk7yBbySzTy,5,7,4,5,3,4,3,3,5,4,3
7258,1,2-311-0,2-311-1,norms,2,0,0,,R_22Fdscrf1WskoSq,6,7,4,4,4,4,4,4,5,4,3
7259,1,2-312-0,2-312-1,norms,2,0,0,,R_10SMaCSEkSkYpBZ,1,7,5,3,5,4,1,5,7,5,2
7260,1,2-313-0,2-313-1,norms,2,0,0,,R_TuadWNILafeoxrj,3,6,4,2,6,3,6,4,7,1,2
7261,1,2-314-0,2-314-1,norms,2,1,0,,R_1PSfX7Xds10Q6pf,4,1,4,3,4,2,4,3,1,1,3
7262,1,2-315-0,2-315-1,norms,2,0,0,,R_1FrcimiCzln2ZWG,6,7,6,1,6,1,6,6,7,2,5
7263,1,2-316-0,2-316-1,norms,2,0,0,,R_3k7Kd8NmgxJxG0N,4,1,4,4,4,4,4,4,5,4,3
7264,1,2-317-0,2-317-1,norms,2,0,0,,R_3kdAAVq0LZgS16t,7,6,4,3,3,2,4,5,4,2,4
7265,1,2-318-0,2-318-1,norms,2,0,0,,R_1IA6s6Qf1stbR2e,5,7,5,4,5,5,6,6,5,1,2
7266,1,2-319-0,2-319-1,norms,2,0,0,,R_PHRT9hcfMAaHRKx,7,6,5,7,1,3,4,4,6,5,5
7267,1,2-320-0,2-320-1,norms,2,0,0,2-320-0,R_3GqXdBJDJP7YJp9,6,7,4,4,4,3,4,5,7,2,4
7268,1,2-321-0,2-321-1,norms,2,0,0,,R_pmk6KyGqjGVQnn3,3,7,2,1,5,6,5,7,7,1,3
7269,1,2-322-0,2-322-1,norms,2,0,0,,R_8bMhYnZI6EPbaVj,5,7,5,3,5,3,5,5,5,1,4
7270,1,2-323-0,2-323-1,norms,2,0,0,,R_32RbyGjEqHLPgVR,4,5,4,4,5,4,5,5,5,3,3
7271,1,2-324-0,2-324-1,norms,2,0,0,,R_2S3808VNXfG7BgZ,5,7,4,7,4,5,1,4,4,4,3
7272,1,2-325-0,2-325-1,norms,2,1,1,,R_3CStXqltl2cbCVj,5,6,5,3,5,3,4,4,5,4,4
7273,1,2-326-0,2-326-1,norms,2,0,0,,R_2TSMRtcozaZmP2S,6,7,6,5,6,2,5,6,6,2,4
7274,1,2-327-0,2-327-1,norms,2,0,0,,R_3jUanWcWVF009aQ,2,7,5,5,5,1,3,5,7,2,5
7275,1,2-328-0,2-328-1,norms,2,1,0,,R_2pWRe1VlOiH2YUB,6,7,5,2,5,3,5,5,6,3,3
7276,1,2-329-0,2-329-1,norms,2,0,0,,R_2RPPblyevWZiHU9,4,5,4,5,4,4,3,4,4,4,2
7277,1,2-330-0,2-330-1,norms,2,0,0,,R_2VdLZ5wXdJc6how,7,7,5,3,5,2,5,5,7,3,4
7278,1,2-331-0,2-331-1,norms,2,0,0,,R_1IWLJn3Bbibu4Oh,5,7,6,1,4,3,5,4,6,1,4
7279,1,2-332-0,2-332-1,norms,2,0,0,,R_1Fmv56VW8pbRA3l,7,7,5,1,4,2,7,5,5,2,4
7280,1,2-333-0,2-333-1,norms,2,1,1,,R_1mFszdbuZntKVgm,3,7,7,1,6,1,6,6,5,1,2
7281,1,2-334-0,2-334-1,norms,2,1,0,,R_2R1Rke3oVmMLYks,1,7,6,1,6,1,7,4,4,1,4
7282,1,2-335-0,2-335-1,norms,2,0,0,,R_W3hXbK8uqoKkduF,6,7,4,1,5,1,7,7,7,1,5
7283,1,2-336-0,2-336-1,norms,2,0,0,,R_tYCWxfdnwroyBdn,5,7,6,4,5,4,4,5,6,4,3
7284,1,2-337-0,2-337-1,norms,2,0,0,,R_2Pjot8urbzJodgP,6,7,6,1,4,1,4,7,7,1,5
7285,1,2-338-0,2-338-1,norms,2,0,0,,R_25GA10wzEwa2saW,6,6,5,2,5,2,5,5,6,2,4
7286,1,2-339-0,2-339-1,norms,2,0,0,,R_3G6SeKwjw4fk4co,1,7,3,4,5,7,4,4,4,4,3
7287,1,2-340-0,2-340-1,norms,2,0,0,,R_yDZAn1HpOEKohgt,6,6,5,4,5,4,4,5,6,2,3
7288,1,2-341-0,2-341-1,norms,2,0,0,,R_1mQnfpkTqjGkFma,7,7,5,1,5,1,4,7,7,1,5
7289,1,2-342-0,2-342-1,norms,2,0,0,,R_eS98pKFCTT0nfsR,5,7,5,3,4,3,4,4,6,3,4
7290,1,2-343-0,2-343-1,norms,2,0,0,,R_29gZwtXTb4W8XxR,6,7,5,3,5,3,4,4,5,2,4
7291,1,2-344-0,2-344-1,norms,2,0,0,,R_3mktzVx82urPxWx,7,7,7,1,7,1,7,7,7,1,5
7292,1,2-345-0,2-345-1,norms,2,0,0,,R_pRz4kA1u2zMpDih,3,7,4,3,5,5,5,4,7,2,2
7293,1,2-346-0,2-346-1,norms,2,0,0,,R_12iqKmNULCeVaMS,6,7,5,4,6,2,2,4,5,4,4
7294,1,2-347-0,2-347-1,norms,2,0,0,,R_3frw7a8EQOPhBfl,5,7,5,2,6,2,5,6,7,2,4
7295,1,2-348-0,2-348-1,norms,2,0,0,,R_2ZWBratfjGPF8Ur,1,7,5,1,4,7,4,4,4,1,3
7296,1,2-349-0,2-349-1,norms,2,0,0,,R_2TsKHEPAtyrUEKw,6,2,2,2,4,5,4,3,5,2,2
7297,1,2-350-0,2-350-1,norms,2,0,0,,R_1JQ2mKL747lptbq,6,6,6,1,7,1,6,6,6,1,5
7298,1,2-351-0,2-351-1,norms,2,0,0,,R_27KyxUSIpxtDrz4,3,1,1,2,,,7,7,7,2,5
7299,1,2-352-0,2-352-1,norms,2,0,0,,R_2YgL1lWmOONiTYj,7,7,5,3,4,2,6,4,5,1,5
7300,1,2-353-0,2-353-1,norms,2,0,0,,R_ysVqEI1T5cxrzyx,,7,4,7,7,1,6,6,7,1,3
7301,1,2-354-0,2-354-1,norms,2,1,0,,R_2P59RJcQOoKdTRW,5,7,5,1,6,3,5,5,6,2,4
7302,1,2-355-0,2-355-1,norms,2,0,0,,R_1oh96gmVJJTv5uK,5,6,5,5,6,5,6,5,6,2,3
7303,1,2-356-0,2-356-1,norms,2,0,0,,R_0lKPvpkmvYC9CH7,5,7,4,1,4,2,4,4,5,2,3
7304,1,2-357-0,2-357-1,norms,2,0,0,,R_22VyngvGFMtUhLE,6,7,6,1,5,1,5,5,7,1,4
7305,1,2-358-0,2-358-1,norms,2,0,0,,R_3nkP4eSmFZrJFd1,4,1,4,1,4,4,3,3,5,3,3
7306,1,2-359-0,2-359-1,norms,2,0,0,,R_3kaAZrDxpBnEZsi,5,6,5,7,5,5,1,4,4,4,3
7307,1,2-360-0,2-360-1,norms,2,0,0,,R_3HvQdoQERn5NXpl,7,7,5,6,5,4,6,5,7,2,5
7308,1,2-361-0,2-361-1,norms,2,0,0,,R_1d4SPdHoQvWjVGw,7,7,6,6,4,4,6,4,5,2,4
7309,1,2-362-0,2-362-1,norms,2,0,0,,R_2ccuxMcMwvcJI2M,6,7,6,1,6,1,7,5,5,1,4
7310,1,2-363-0,2-363-1,norms,2,1,1,,R_3nIwLAWQdRfVDzv,5,7,7,1,7,6,5,6,6,3,5
7311,1,2-364-0,2-364-1,norms,2,0,1,,R_3je7xhgSNMapHPF,5,7,4,2,5,4,4,5,4,3,3
7312,1,2-365-0,2-365-1,norms,2,0,0,,R_2cjxal7hPuB0Nr8,5,5,2,3,5,4,4,4,5,4,4
7313,1,2-366-0,2-366-1,norms,2,0,0,,R_27ffBEBXaAZLEXP,7,7,5,2,4,5,4,6,7,1,4
7314,1,2-367-0,2-367-1,norms,2,0,0,,R_1HjZ4ek5HfhQQAW,5,7,4,5,4,2,4,5,7,3,4
7315,1,2-368-0,2-368-1,norms,2,0,0,,R_3QXIkskcKyq5pPb,5,7,4,5,5,3,5,5,5,5,4
7316,1,2-369-0,2-369-1,norms,2,0,0,,R_25KEh6ZjKFAvND3,1,7,6,2,5,2,6,5,7,1,2
7317,1,2-370-0,2-370-1,norms,2,0,0,,R_Ow1BWh8CEaTuEPD,2,7,5,5,4,5,1,4,4,3,4
7318,1,2-371-0,2-371-1,norms,2,0,0,,R_vwPBRsxweCjEEBr,3,7,5,6,2,3,2,5,5,4,2
7319,1,2-372-0,2-372-1,norms,2,1,0,2-372-0,R_25HPHntutVoDF1m,5,6,3,6,4,7,5,4,5,4,2
7320,1,2-373-0,2-373-1,norms,2,0,0,,R_20NUTfPOCm1s91L,5,7,7,1,5,4,7,5,7,4,3
7321,1,2-374-0,2-374-1,norms,2,1,0,,R_3JdS5zqWq1qiWP1,6,7,5,2,5,2,4,5,7,1,4
7322,1,2-375-0,2-375-1,norms,2,0,0,,R_yCuxOtbI6Kr3R0R,6,7,7,4,6,4,4,5,5,4,3
7323,1,2-376-0,2-376-1,norms,2,1,0,,R_124kTfqBrIigYGK,7,7,7,4,2,2,4,5,7,4,5
7324,1,2-377-0,2-377-1,norms,2,0,0,,R_1LFKcaeNRNU7YKy,6,7,4,1,5,3,4,5,6,1,4
7325,1,2-378-0,2-378-1,norms,2,1,0,,R_1QciqelAwbltOPK,3,7,5,5,4,5,3,5,5,4,3
7326,1,2-379-0,2-379-1,norms,2,0,0,,R_1IlY7QsJwHYjUTf,5,6,5,4,4,5,4,5,7,3,3
7327,1,2-380-0,2-380-1,norms,2,0,0,,R_ZrttWYRbLcdnFst,2,6,4,7,2,4,1,4,7,4,3
7328,1,2-381-0,2-381-1,norms,2,0,0,,R_29mNtyrrGkTAo0E,5,7,6,1,6,3,7,5,7,1,4
7329,1,2-382-0,2-382-1,norms,2,0,0,,R_WwIDt5Ov0fdXH4B,3,7,4,3,5,2,4,4,5,2,3
7330,1,2-383-0,2-383-1,norms,2,1,3,,R_2Bu6cKeiwx5DByR,6,7,6,2,5,3,7,6,6,1,4
7331,1,2-384-0,2-384-1,norms,2,0,0,,R_2upQDq9foAlLWpe,6,7,6,2,6,2,6,6,4,2,4
7332,1,2-385-0,2-385-1,norms,2,0,0,,R_a3IbgncLWvbTiVP,3,7,5,6,4,4,2,5,7,2,2
7333,1,2-386-0,2-386-1,norms,2,0,1,,R_3jW1MGgiuRIp8xE,3,7,7,2,7,1,5,7,7,6,4
7334,1,2-387-0,2-387-1,norms,2,0,0,,R_11WSlDJN8g8zzh8,5,7,4,4,6,3,4,5,5,1,3
7335,1,2-388-0,2-388-1,norms,2,0,0,,R_1mr2yCkjEbYse7Y,6,7,5,1,5,2,4,5,7,1,4
7336,1,2-389-0,2-389-1,norms,2,0,0,,R_1nNk2LxXwkBIwDz,2,5,1,7,2,7,1,4,6,4,1
7337,1,2-390-0,2-390-1,norms,2,0,0,,R_1dbqym5eghvkUuc,6,7,5,6,5,1,4,4,4,2,3
7338,1,2-391-0,2-391-1,norms,2,0,0,,R_3lKX2Gl0mN1H8Jg,6,7,4,3,2,4,4,4,7,3,3
7339,1,2-392-0,2-392-1,norms,2,0,0,,R_2SJKM2655mOarAG,7,7,4,1,5,3,5,4,5,1,4
7340,1,2-393-0,2-393-1,norms,2,0,0,,R_2QndfrFLRtAJkTg,7,7,7,4,7,1,7,7,7,1,5
7341,1,2-394-0,2-394-1,norms,2,0,0,,R_2zew70SinjqPlPF,6,7,5,5,5,2,5,4,5,1,4
7342,1,2-395-0,2-395-1,norms,2,0,0,,R_2afbDBd6B9Teo95,5,6,2,1,5,2,5,5,5,2,4
7343,1,2-396-0,2-396-1,norms,2,0,0,,R_p5GxpP7CJ20lzix,2,7,3,6,4,7,4,6,7,2,3
7344,1,2-397-0,2-397-1,norms,2,0,0,,R_1E0xDsVoJ8R60eg,1,7,4,1,7,7,4,4,4,4,5
7345,1,2-398-0,2-398-1,norms,2,1,0,,R_1GVXaVoqatulIVk,7,7,6,2,6,3,6,6,7,3,4
7346,1,2-399-0,2-399-1,norms,2,0,0,,R_3PvEouOse9eggct,6,7,7,1,6,2,5,6,6,1,5
7347,1,2-400-0,2-400-1,norms,2,0,0,,R_8j4RsiGSXDPiJ0J,2,7,6,7,3,3,4,6,6,2,4
7348,1,2-401-0,2-401-1,norms,2,0,0,,R_3CCV1is0QuNL9CE,4,6,2,1,6,6,4,6,5,1,1
7349,1,2-402-0,2-402-1,norms,2,0,0,,R_2VQEkj1LmMQr1Hv,1,1,4,2,5,1,4,4,6,1,1
7350,1,2-403-0,2-403-1,norms,2,0,0,,R_3qkh025Ty3LcSIQ,6,7,6,6,4,3,3,5,7,4,4
7351,1,2-404-0,2-404-1,norms,2,0,0,,R_2xwO7tms3A9KWyC,4,5,4,4,3,4,4,4,4,4,3
7352,1,2-405-0,2-405-1,norms,2,0,0,,R_1pRqvpyF04R62Kk,5,7,2,2,4,3,5,5,4,2,4
7353,1,2-406-0,2-406-1,norms,2,0,0,,R_3PX3LnKWF7L2HyE,2,7,6,1,4,4,4,6,7,1,2
7354,1,2-407-0,2-407-1,norms,2,0,0,,R_1l9Ubwh8GrSNpOy,3,6,5,4,4,5,4,5,5,3,3
7355,1,2-408-0,2-408-1,norms,2,0,0,,R_2CDEB9o7UvDUpiL,6,6,5,5,3,3,3,5,5,3,4
7356,1,2-409-0,2-409-1,norms,2,0,0,,R_2uH4dqaUaw0E9cl,6,7,5,4,5,4,4,6,4,2,4
7357,1,2-410-0,2-410-1,norms,2,0,0,,R_WeWTvqP70JqMZLb,7,7,7,4,4,2,4,5,7,3,5
7358,1,2-411-0,2-411-1,norms,2,0,0,,R_1M4jQBlKVhPL4Rm,7,7,1,7,1,3,1,1,1,1,1
7359,1,2-412-0,2-412-1,norms,2,0,0,,R_21ngbVtmPG4JjdX,6,7,7,2,5,1,5,7,7,2,4
7360,1,2-413-0,2-413-1,norms,2,0,0,,R_yUDPBVhb4jEC9bz,4,7,4,4,5,5,4,4,5,4,3
7361,1,2-414-0,2-414-1,norms,2,1,0,,R_PAjd4RFnQMzAQBb,1,1,2,5,4,1,6,5,5,4,4
7362,1,2-415-0,2-415-1,norms,2,0,0,,R_1g0lEYew6dPfuoB,4,4,4,4,4,4,4,4,4,4,3
7363,1,2-416-0,2-416-1,norms,2,0,0,,R_9QPMmJoeXK3lmPD,4,7,6,3,5,1,2,5,7,2,3
7364,1,2-417-0,2-417-1,norms,2,1,1,,R_3PTRBZHsz2urXpw,3,7,4,4,4,7,4,5,5,4,4
7365,1,2-418-0,2-418-1,norms,2,0,0,,R_6L7MIgT7dxH3Ruh,3,7,4,5,4,5,3,4,5,4,4
7366,1,2-419-0,2-419-1,norms,2,0,0,,R_1E3Uim2WpVBbsL2,7,7,6,5,7,3,3,6,7,2,5
7367,1,2-420-0,2-420-1,norms,2,0,0,,R_Z7zr9OgmiOnTrwZ,3,5,4,4,3,2,4,4,4,4,4
7368,1,2-421-0,2-421-1,norms,2,0,0,,R_2AWr1RemGshLUxb,6,7,4,3,4,4,4,5,6,2,4
7369,1,2-422-0,2-422-1,norms,2,1,0,,R_8JinbDQa3dbJLlD,5,7,5,7,1,5,1,4,5,5,3
7370,1,2-423-0,2-423-1,norms,2,0,0,,R_3CIAdOtDqorYSux,6,7,6,1,6,1,7,6,6,2,4
7371,1,2-424-0,2-424-1,norms,2,0,0,,R_43flGRldKdC2w93,6,7,7,1,6,1,7,7,7,1,5
7372,1,2-425-0,2-425-1,norms,2,0,0,,R_XRs3ZxNSJ5IfTnb,3,1,2,3,3,4,4,3,1,2,2
7373,1,2-426-0,2-426-1,norms,2,0,0,,R_2S76KAGRlK9I8Ce,6,7,5,2,5,2,6,5,4,3,3
7374,1,2-427-0,2-427-1,norms,2,0,0,,R_3PLfgyDkcYFxUr7,6,7,5,2,5,2,5,5,7,2,4
7375,1,2-428-0,2-428-1,norms,2,0,0,,R_3PuXdG7ZTfDcLrS,1,7,4,6,2,7,2,5,5,5,1
7376,1,2-429-0,2-429-1,norms,2,0,0,,R_ROAfNRnsh90seop,2,7,5,6,4,2,2,5,7,4,3
7377,1,2-430-0,2-430-1,norms,2,0,0,,R_1qaHZTLY8r4PIhN,5,6,3,1,6,5,6,4,5,4,2
7378,1,2-431-0,2-431-1,norms,2,0,0,,R_4OPdUoAuT57QIw1,5,7,5,1,5,3,6,5,6,2,4
7379,1,2-432-0,2-432-1,norms,2,0,0,,R_RWaDI2eW55UgAhj,6,7,5,6,1,5,3,5,7,3,4
7380,1,2-433-0,2-433-1,norms,2,1,0,,R_3CMH7TPG2wRbSp3,6,7,5,5,5,1,4,4,5,3,4
7381,1,2-434-0,2-434-1,norms,2,0,0,,R_1OCbDdkBBwJOoFX,5,6,5,1,6,5,6,6,7,2,4
7382,1,2-435-0,2-435-1,norms,2,0,0,,R_2aF8RbCam9O4S4n,5,7,4,2,6,2,6,5,7,1,4
7383,1,2-436-0,2-436-1,norms,2,0,0,,R_5sALFPGO9dUI8et,6,7,5,2,5,3,6,6,6,4,4
7384,1,2-437-0,2-437-1,norms,2,0,0,,R_1LhZ6mlG7ljTRnw,7,7,6,1,6,1,7,6,6,1,5
7385,1,2-438-0,2-438-1,norms,2,0,0,,R_1LnYN035fqed2nB,3,7,7,2,5,5,6,6,5,2,2
7386,1,2-439-0,2-439-1,norms,2,0,0,,R_33mADiGiFadbwRL,7,7,6,1,5,1,7,6,7,1,5
7387,1,2-440-0,2-440-1,norms,2,1,0,,R_aaPue4HfNBHnO25,5,4,2,5,5,7,2,4,4,2,3
7388,1,2-441-0,2-441-1,norms,2,0,0,2-441-0,R_3fUcHrwVacb3EPJ,7,7,7,5,5,5,5,6,7,1,4
7389,1,2-442-0,2-442-1,norms,2,0,0,,R_C9az431gjVSGlm9,5,6,6,4,5,3,4,5,6,3,3
7390,1,2-443-0,2-443-1,norms,2,0,0,,R_3GB2O1uwDkBFapk,7,7,6,1,4,1,7,7,7,1,5
7391,1,2-444-0,2-444-1,norms,2,0,0,,R_1rGEyhGW7Py7O2L,5,7,5,3,6,3,6,5,7,2,4
7392,1,2-445-0,2-445-1,norms,2,0,0,,R_2Bxur8tgnGPWMmW,6,7,4,4,5,4,4,4,4,5,3
7393,1,2-446-0,2-446-1,norms,2,0,0,,R_Ab1g7nI6DN0uWZ3,1,1,4,5,3,4,1,5,6,5,2
7394,1,2-447-0,2-447-1,norms,,1,0,,R_3HYqwMBS990Qzbd,2,7,4,1,5,7,4,4,4,1,2
7395,1,2-448-0,2-448-1,norms,2,1,0,,R_1qVxM6Wvzqr9lgn,5,7,7,2,7,1,7,5,2,1,3
7396,1,3-251-0,3-251-1,efficacy,3,0,0,,R_2TM26vGJjUh0uMx,5,7,4,6,4,4,2,5,7,5,4
7397,1,3-252-0,3-252-1,efficacy,3,0,0,,R_3OkA9h4x0UtC9Ht,5,7,4,4,4,4,4,4,4,4,3
7398,1,3-253-0,3-253-1,efficacy,3,0,0,,R_2rGfPcvuPrIYiNj,5,7,4,4,6,2,4,4,4,3,3
7399,1,3-254-0,3-254-1,efficacy,3,0,0,,R_3ssvIk085AqlzBT,6,7,4,3,5,2,4,4,5,3,4
7400,1,3-255-0,3-255-1,efficacy,3,0,0,,R_1K29sR45zTM4kgG,7,7,6,6,4,2,4,5,6,5,4
7401,1,3-256-0,3-256-1,efficacy,3,0,0,,R_3QYK5hysq3ERMSo,3,7,4,1,7,4,4,5,4,1,4
7402,1,3-257-0,3-257-1,efficacy,3,1,1,,R_CZBn7tHfLhDUKZj,5,7,4,2,6,4,6,5,5,2,5
7403,1,3-258-0,3-258-1,efficacy,3,0,0,,R_wYMvmyuPfGXNQPf,5,7,4,6,2,6,4,4,5,4,3
7404,1,3-259-0,3-259-1,efficacy,3,0,0,,R_3CVlm4FJ4YWy2NQ,5,7,4,4,4,3,4,5,6,4,4
7405,1,3-260-0,3-260-1,efficacy,3,0,0,,R_3suHAfGYpeIQUz3,7,7,2,4,1,7,4,1,6,1,3
7406,1,3-261-0,3-261-1,efficacy,3,0,0,,R_tDkwiZ7DiKF9vXj,3,7,5,2,4,4,4,5,6,3,4
7407,1,3-262-0,3-262-1,efficacy,3,0,0,,R_31vbG723WIqgb5b,5,7,5,1,6,3,4,6,7,2,2
7408,1,3-263-0,3-263-1,efficacy,3,0,0,,R_1eXVWYiGdwr46kZ,5,7,5,4,6,4,4,6,7,4,4
7409,1,3-264-0,3-264-1,efficacy,3,0,0,,R_3GCfpQPFykvvSrr,6,7,6,2,6,2,6,5,6,3,4
7410,1,3-265-0,3-265-1,efficacy,3,0,0,,R_3EJY1wmrEJL2Jgc,1,7,6,6,4,7,4,4,5,4,3
7411,1,3-266-0,3-266-1,efficacy,3,0,0,,R_28GxeByTh3jF5Ky,6,7,5,3,3,3,5,5,7,4,4
7412,1,3-267-0,3-267-1,efficacy,3,0,0,,R_2CUQ7kmrFARGN29,6,7,5,2,5,5,5,5,5,3,4
7413,1,3-268-0,3-268-1,efficacy,3,0,0,,R_5oT9k287oJnTt1n,7,7,4,5,6,5,5,6,7,1,4
7414,1,3-269-0,3-269-1,efficacy,3,0,0,,R_Y5MdAgV43YLBIvD,5,7,3,1,5,2,1,4,7,1,3
7415,1,3-270-0,3-270-1,efficacy,3,0,0,,R_1DqkncW7GOUVBF3,5,7,6,1,6,4,6,6,4,1,4
7416,1,3-271-0,3-271-1,efficacy,3,1,2,,R_2SrkWgPdvXLpzEs,6,6,3,3,4,3,4,4,5,4,4
